Name: fr-CA-Neural2-D, Language Codes: fr-CA, SSML Gender: MALE
Name: fr-CA-Standard-A, Language Codes: fr-CA, SSML Gender: FEMALE
Name: fr-CA-Standard-B, Language Codes: fr-CA, SSML Gender: MALE
Name: fr-CA-Standard-C, Language Codes: fr-CA, SSML Gender: FEMALE
Name: fr-CA-Standard-D, Language Codes: fr-CA, SSML Gender: MALE
Name: fr-CA-Wavenet-A, Language Codes: fr-CA, SSML Gender: FEMALE
Name: fr-CA-Wavenet-B, Language Codes: fr-CA, SSML Gender: MALE
Name: fr-CA-Wavenet-C, Language Codes: fr-CA, SSML Gender: FEMALE
Name: fr-CA-Wavenet-D, Language Codes: fr-CA, SSML Gender: MALE
Name: fr-FR-Chirp-HD-D, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Chirp-HD-F, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Chirp-HD-O, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Chirp3-HD-Aoede, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Chirp3-HD-Charon, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Chirp3-HD-Fenrir, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Chirp3-HD-Kore, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Chirp3-HD-Leda, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Chirp3-HD-Orus, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Chirp3-HD-Puck, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Chirp3-HD-Zephyr, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Neural2-F, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Neural2-G, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Polyglot-1, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Standard-A, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Standard-B, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Standard-C, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Standard-D, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Standard-E, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Standard-F, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Standard-G, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Studio-A, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Studio-D, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Wavenet-A, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Wavenet-B, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Wavenet-C, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Wavenet-D, Language Codes: fr-FR, SSML Gender: MALE
Name: fr-FR-Wavenet-E, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Wavenet-F, Language Codes: fr-FR, SSML Gender: FEMALE
Name: fr-FR-Wavenet-G, Language Codes: fr-FR, SSML Gender: MALE
Name: gl-ES-Standard-A, Language Codes: gl-ES, SSML Gender: FEMALE
Name: gl-ES-Standard-B, Language Codes: gl-ES, SSML Gender: FEMALE
Name: gu-IN-Chirp3-HD-Aoede, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Chirp3-HD-Charon, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Chirp3-HD-Fenrir, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Chirp3-HD-Kore, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Chirp3-HD-Leda, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Chirp3-HD-Orus, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Chirp3-HD-Puck, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Chirp3-HD-Zephyr, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Standard-A, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Standard-B, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Standard-C, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Standard-D, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Wavenet-A, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Wavenet-B, Language Codes: gu-IN, SSML Gender: MALE
Name: gu-IN-Wavenet-C, Language Codes: gu-IN, SSML Gender: FEMALE
Name: gu-IN-Wavenet-D, Language Codes: gu-IN, SSML Gender: MALE
Name: he-IL-Standard-A, Language Codes: he-IL, SSML Gender: FEMALE
Name: he-IL-Standard-B, Language Codes: he-IL, SSML Gender: MALE
Name: he-IL-Standard-C, Language Codes: he-IL, SSML Gender: FEMALE
Name: he-IL-Standard-D, Language Codes: he-IL, SSML Gender: MALE
Name: he-IL-Wavenet-A, Language Codes: he-IL, SSML Gender: FEMALE
Name: he-IL-Wavenet-B, Language Codes: he-IL, SSML Gender: MALE
Name: he-IL-Wavenet-C, Language Codes: he-IL, SSML Gender: FEMALE
Name: he-IL-Wavenet-D, Language Codes: he-IL, SSML Gender: MALE
Name: hi-IN-Chirp3-HD-Aoede, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Chirp3-HD-Charon, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Chirp3-HD-Fenrir, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Chirp3-HD-Kore, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Chirp3-HD-Leda, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Chirp3-HD-Orus, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Chirp3-HD-Puck, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Chirp3-HD-Zephyr, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Neural2-A, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Neural2-B, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Neural2-C, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Neural2-D, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Standard-A, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Standard-B, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Standard-C, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Standard-D, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Standard-E, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Standard-F, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Wavenet-A, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Wavenet-B, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Wavenet-C, Language Codes: hi-IN, SSML Gender: MALE
Name: hi-IN-Wavenet-D, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Wavenet-E, Language Codes: hi-IN, SSML Gender: FEMALE
Name: hi-IN-Wavenet-F, Language Codes: hi-IN, SSML Gender: MALE
Name: hu-HU-Standard-A, Language Codes: hu-HU, SSML Gender: FEMALE
Name: hu-HU-Standard-B, Language Codes: hu-HU, SSML Gender: FEMALE
Name: hu-HU-Wavenet-A, Language Codes: hu-HU, SSML Gender: FEMALE
Name: id-ID-Chirp3-HD-Aoede, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Chirp3-HD-Charon, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Chirp3-HD-Fenrir, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Chirp3-HD-Kore, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Chirp3-HD-Leda, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Chirp3-HD-Orus, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Chirp3-HD-Puck, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Chirp3-HD-Zephyr, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Standard-A, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Standard-B, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Standard-C, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Standard-D, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Wavenet-A, Language Codes: id-ID, SSML Gender: FEMALE
Name: id-ID-Wavenet-B, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Wavenet-C, Language Codes: id-ID, SSML Gender: MALE
Name: id-ID-Wavenet-D, Language Codes: id-ID, SSML Gender: FEMALE
Name: is-IS-Standard-A, Language Codes: is-IS, SSML Gender: FEMALE
Name: is-IS-Standard-B, Language Codes: is-IS, SSML Gender: FEMALE
Name: it-IT-Chirp-HD-D, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Chirp-HD-F, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Chirp-HD-O, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Chirp3-HD-Aoede, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Chirp3-HD-Charon, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Chirp3-HD-Fenrir, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Chirp3-HD-Kore, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Chirp3-HD-Leda, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Chirp3-HD-Orus, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Chirp3-HD-Puck, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Chirp3-HD-Zephyr, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Neural2-A, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Neural2-E, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Neural2-F, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Standard-A, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Standard-B, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Standard-C, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Standard-D, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Standard-E, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Standard-F, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Wavenet-A, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Wavenet-B, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Wavenet-C, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Wavenet-D, Language Codes: it-IT, SSML Gender: MALE
Name: it-IT-Wavenet-E, Language Codes: it-IT, SSML Gender: FEMALE
Name: it-IT-Wavenet-F, Language Codes: it-IT, SSML Gender: MALE
Name: ja-JP-Chirp3-HD-Aoede, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Chirp3-HD-Charon, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Chirp3-HD-Fenrir, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Chirp3-HD-Kore, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Chirp3-HD-Leda, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Chirp3-HD-Orus, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Chirp3-HD-Puck, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Chirp3-HD-Zephyr, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Neural2-B, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Neural2-C, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Neural2-D, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Standard-A, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Standard-B, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Standard-C, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Standard-D, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Wavenet-A, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Wavenet-B, Language Codes: ja-JP, SSML Gender: FEMALE
Name: ja-JP-Wavenet-C, Language Codes: ja-JP, SSML Gender: MALE
Name: ja-JP-Wavenet-D, Language Codes: ja-JP, SSML Gender: MALE
Name: kn-IN-Chirp3-HD-Aoede, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Chirp3-HD-Charon, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Chirp3-HD-Fenrir, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Chirp3-HD-Kore, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Chirp3-HD-Leda, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Chirp3-HD-Orus, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Chirp3-HD-Puck, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Chirp3-HD-Zephyr, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Standard-A, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Standard-B, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Standard-C, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Standard-D, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Wavenet-A, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Wavenet-B, Language Codes: kn-IN, SSML Gender: MALE
Name: kn-IN-Wavenet-C, Language Codes: kn-IN, SSML Gender: FEMALE
Name: kn-IN-Wavenet-D, Language Codes: kn-IN, SSML Gender: MALE
Name: ko-KR-Chirp3-HD-Aoede, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Chirp3-HD-Charon, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Chirp3-HD-Fenrir, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Chirp3-HD-Kore, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Chirp3-HD-Leda, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Chirp3-HD-Orus, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Chirp3-HD-Puck, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Chirp3-HD-Zephyr, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Neural2-A, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Neural2-B, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Neural2-C, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Standard-A, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Standard-B, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Standard-C, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Standard-D, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Wavenet-A, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Wavenet-B, Language Codes: ko-KR, SSML Gender: FEMALE
Name: ko-KR-Wavenet-C, Language Codes: ko-KR, SSML Gender: MALE
Name: ko-KR-Wavenet-D, Language Codes: ko-KR, SSML Gender: MALE
Name: lt-LT-Standard-A, Language Codes: lt-LT, SSML Gender: MALE
Name: lt-LT-Standard-B, Language Codes: lt-LT, SSML Gender: MALE
Name: lv-LV-Standard-A, Language Codes: lv-LV, SSML Gender: MALE
Name: lv-LV-Standard-B, Language Codes: lv-LV, SSML Gender: MALE
Name: ml-IN-Chirp3-HD-Aoede, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Chirp3-HD-Charon, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Chirp3-HD-Fenrir, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Chirp3-HD-Kore, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Chirp3-HD-Leda, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Chirp3-HD-Orus, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Chirp3-HD-Puck, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Chirp3-HD-Zephyr, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Standard-A, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Standard-B, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Standard-C, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Standard-D, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Wavenet-A, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Wavenet-B, Language Codes: ml-IN, SSML Gender: MALE
Name: ml-IN-Wavenet-C, Language Codes: ml-IN, SSML Gender: FEMALE
Name: ml-IN-Wavenet-D, Language Codes: ml-IN, SSML Gender: MALE
Name: mr-IN-Chirp3-HD-Aoede, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Chirp3-HD-Charon, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Chirp3-HD-Fenrir, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Chirp3-HD-Kore, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Chirp3-HD-Leda, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Chirp3-HD-Orus, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Chirp3-HD-Puck, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Chirp3-HD-Zephyr, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Standard-A, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Standard-B, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Standard-C, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Wavenet-A, Language Codes: mr-IN, SSML Gender: FEMALE
Name: mr-IN-Wavenet-B, Language Codes: mr-IN, SSML Gender: MALE
Name: mr-IN-Wavenet-C, Language Codes: mr-IN, SSML Gender: FEMALE
Name: ms-MY-Standard-A, Language Codes: ms-MY, SSML Gender: FEMALE
Name: ms-MY-Standard-B, Language Codes: ms-MY, SSML Gender: MALE
Name: ms-MY-Standard-C, Language Codes: ms-MY, SSML Gender: FEMALE
Name: ms-MY-Standard-D, Language Codes: ms-MY, SSML Gender: MALE
Name: ms-MY-Wavenet-A, Language Codes: ms-MY, SSML Gender: FEMALE
Name: ms-MY-Wavenet-B, Language Codes: ms-MY, SSML Gender: MALE
Name: ms-MY-Wavenet-C, Language Codes: ms-MY, SSML Gender: FEMALE
Name: ms-MY-Wavenet-D, Language Codes: ms-MY, SSML Gender: MALE
Name: nb-NO-Standard-A, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Standard-B, Language Codes: nb-NO, SSML Gender: MALE
Name: nb-NO-Standard-C, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Standard-D, Language Codes: nb-NO, SSML Gender: MALE
Name: nb-NO-Standard-E, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Standard-F, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Standard-G, Language Codes: nb-NO, SSML Gender: MALE
Name: nb-NO-Wavenet-A, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Wavenet-B, Language Codes: nb-NO, SSML Gender: MALE
Name: nb-NO-Wavenet-C, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Wavenet-D, Language Codes: nb-NO, SSML Gender: MALE
Name: nb-NO-Wavenet-E, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Wavenet-F, Language Codes: nb-NO, SSML Gender: FEMALE
Name: nb-NO-Wavenet-G, Language Codes: nb-NO, SSML Gender: MALE
Name: nl-BE-Standard-A, Language Codes: nl-BE, SSML Gender: FEMALE
Name: nl-BE-Standard-B, Language Codes: nl-BE, SSML Gender: MALE
Name: nl-BE-Standard-C, Language Codes: nl-BE, SSML Gender: FEMALE
Name: nl-BE-Standard-D, Language Codes: nl-BE, SSML Gender: MALE
Name: nl-BE-Wavenet-A, Language Codes: nl-BE, SSML Gender: FEMALE
Name: nl-BE-Wavenet-B, Language Codes: nl-BE, SSML Gender: MALE
Name: nl-BE-Wavenet-C, Language Codes: nl-BE, SSML Gender: FEMALE
Name: nl-BE-Wavenet-D, Language Codes: nl-BE, SSML Gender: MALE
Name: nl-NL-Chirp3-HD-Aoede, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Chirp3-HD-Charon, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Chirp3-HD-Fenrir, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Chirp3-HD-Kore, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Chirp3-HD-Leda, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Chirp3-HD-Orus, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Chirp3-HD-Puck, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Chirp3-HD-Zephyr, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Standard-A, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Standard-B, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Standard-C, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Standard-D, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Standard-E, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Standard-F, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Standard-G, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Wavenet-A, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Wavenet-B, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Wavenet-C, Language Codes: nl-NL, SSML Gender: MALE
Name: nl-NL-Wavenet-D, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Wavenet-E, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Wavenet-F, Language Codes: nl-NL, SSML Gender: FEMALE
Name: nl-NL-Wavenet-G, Language Codes: nl-NL, SSML Gender: MALE
Name: pa-IN-Standard-A, Language Codes: pa-IN, SSML Gender: FEMALE
Name: pa-IN-Standard-B, Language Codes: pa-IN, SSML Gender: MALE
Name: pa-IN-Standard-C, Language Codes: pa-IN, SSML Gender: FEMALE
Name: pa-IN-Standard-D, Language Codes: pa-IN, SSML Gender: MALE
Name: pa-IN-Wavenet-A, Language Codes: pa-IN, SSML Gender: FEMALE
Name: pa-IN-Wavenet-B, Language Codes: pa-IN, SSML Gender: MALE
Name: pa-IN-Wavenet-C, Language Codes: pa-IN, SSML Gender: FEMALE
Name: pa-IN-Wavenet-D, Language Codes: pa-IN, SSML Gender: MALE
Name: pl-PL-Chirp3-HD-Aoede, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Chirp3-HD-Charon, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Chirp3-HD-Fenrir, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Chirp3-HD-Kore, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Chirp3-HD-Leda, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Chirp3-HD-Orus, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Chirp3-HD-Puck, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Chirp3-HD-Zephyr, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Standard-A, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Standard-B, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Standard-C, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Standard-D, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Standard-E, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Standard-F, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Standard-G, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Wavenet-A, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Wavenet-B, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Wavenet-C, Language Codes: pl-PL, SSML Gender: MALE
Name: pl-PL-Wavenet-D, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Wavenet-E, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Wavenet-F, Language Codes: pl-PL, SSML Gender: FEMALE
Name: pl-PL-Wavenet-G, Language Codes: pl-PL, SSML Gender: MALE
Name: pt-BR-Chirp3-HD-Aoede, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Chirp3-HD-Charon, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Chirp3-HD-Fenrir, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Chirp3-HD-Kore, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Chirp3-HD-Leda, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Chirp3-HD-Orus, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Chirp3-HD-Puck, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Chirp3-HD-Zephyr, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Neural2-A, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Neural2-B, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Neural2-C, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Standard-A, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Standard-B, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Standard-C, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Standard-D, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Standard-E, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Wavenet-A, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Wavenet-B, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-BR-Wavenet-C, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Wavenet-D, Language Codes: pt-BR, SSML Gender: FEMALE
Name: pt-BR-Wavenet-E, Language Codes: pt-BR, SSML Gender: MALE
Name: pt-PT-Standard-A, Language Codes: pt-PT, SSML Gender: FEMALE
Name: pt-PT-Standard-B, Language Codes: pt-PT, SSML Gender: MALE
Name: pt-PT-Standard-C, Language Codes: pt-PT, SSML Gender: MALE
Name: pt-PT-Standard-D, Language Codes: pt-PT, SSML Gender: FEMALE
Name: pt-PT-Standard-E, Language Codes: pt-PT, SSML Gender: FEMALE
Name: pt-PT-Standard-F, Language Codes: pt-PT, SSML Gender: MALE
Name: pt-PT-Wavenet-A, Language Codes: pt-PT, SSML Gender: FEMALE
